m1,m2,len,depth_oracles,depth_addition
72,99,26,850,540
72,100,27,267,957
72,101,28,685,426
72,102,29,568,872
72,103,30,1005,731
72,104,31,177,1175
72,105,32,595,108
72,106,33,496,537
72,107,34,944,393
72,108,35,388,841
72,109,36,776,274
72,110,37,686,713
72,111,38,1125,566
72,112,39,127,1014
72,113,40,487,193
72,114,41,396,614
72,115,42,794,519
72,116,43,323,913
72,117,44,771,390
72,118,45,635,836
72,119,46,1082,696
72,120,47,212,1112
72,121,48,603,143
72,122,49,547,539
72,123,50,916,426
72,124,51,421,805
72,125,52,811,336
72,126,53,736,747
72,127,54,1125,668
73,75,1,1259,523
73,76,2,733,399
73,77,3,1128,821
73,78,4,1031,274
73,79,5,1482,708
73,80,6,477,607
73,81,7,892,1015
73,82,8,791,186
73,83,9,1202,637
73,84,10,666,509
73,85,11,1076,951
73,86,12,970,394
73,87,13,1360,803
73,88,14,571,692
73,89,15,995,1134
73,90,16,892,139
73,91,17,1309,546
73,92,18,766,402
73,93,19,1205,875
73,94,20,1079,301
73,95,21,1512,723
73,96,22,446,628
73,97,23,873,1035
73,98,24,751,235
73,99,25,1204,643
73,100,26,621,540
73,101,27,1039,957
73,102,28,922,426
73,103,29,1359,872
73,104,30,531,731
73,105,31,949,1175
73,106,32,850,108
73,107,33,1298,537
73,108,34,742,393
73,109,35,1130,841
73,110,36,1040,274
73,111,37,1479,713
73,112,38,481,566
73,113,39,841,1014
73,114,40,750,193
73,115,41,1148,614
73,116,42,677,519
73,117,43,1125,913
73,118,44,989,390
73,119,45,1436,836
73,120,46,566,696
73,121,47,957,1112
73,122,48,901,143
73,123,49,1270,539
73,124,50,775,426
73,125,51,1165,805
73,126,52,1090,336
73,127,53,1479,747
74,76,1,696,523
74,77,2,1091,399
74,78,3,994,821
74,79,4,1445,274
74,80,5,440,708
74,81,6,855,607
74,82,7,754,1015
74,83,8,1165,186
74,84,9,629,637
74,85,10,1039,509
74,86,11,933,951
74,87,12,1323,394
74,88,13,534,803
74,89,14,958,692
74,90,15,855,1134
74,91,16,1272,139
74,92,17,729,546
74,93,18,1168,402
74,94,19,1042,875
74,95,20,1475,301
74,96,21,409,723
74,97,22,836,628
74,98,23,714,1035
74,99,24,1167,235
74,100,25,584,643
74,101,26,1002,540
74,102,27,885,957
74,103,28,1322,426
74,104,29,494,872
74,105,30,912,731
74,106,31,813,1175
74,107,32,1261,108
74,108,33,705,537
74,109,34,1093,393
74,110,35,1003,841
74,111,36,1442,274
74,112,37,444,713
74,113,38,804,566
74,114,39,713,1014
74,115,40,1111,193
74,116,41,640,614
74,117,42,1088,519
74,118,43,952,913
74,119,44,1399,390
74,120,45,529,836
74,121,46,920,696
74,122,47,864,1112
74,123,48,1233,143
74,124,49,738,539
74,125,50,1128,426
74,126,51,1053,805
74,127,52,1442,336
75,77,1,1509,523
75,78,2,1412,399
75,79,3,1863,821
75,80,4,858,274
75,81,5,1273,708
75,82,6,1172,607
75,83,7,1583,1015
75,84,8,1047,186
75,85,9,1457,637
75,86,10,1351,509
75,87,11,1741,951
75,88,12,952,394
75,89,13,1376,803
75,90,14,1273,692
75,91,15,1690,1134
75,92,16,1147,139
75,93,17,1586,546
75,94,18,1460,402
75,95,19,1893,875
75,96,20,827,301
75,97,21,1254,723
75,98,22,1132,628
75,99,23,1585,1035
75,100,24,1002,235
75,101,25,1420,643
75,102,26,1303,540
75,103,27,1740,957
75,104,28,912,426
75,105,29,1330,872
75,106,30,1231,731
75,107,31,1679,1175
75,108,32,1123,108
75,109,33,1511,537
75,110,34,1421,393
75,111,35,1860,841
75,112,36,862,274
75,113,37,1222,713
75,114,38,1131,566
75,115,39,1529,1014
75,116,40,1058,193
75,117,41,1506,614
75,118,42,1370,519
75,119,43,1817,913
75,120,44,947,390
75,121,45,1338,836
75,122,46,1282,696
75,123,47,1651,1112
75,124,48,1156,143
75,125,49,1546,539
75,126,50,1471,426
75,127,51,1860,805
76,78,1,886,523
76,79,2,1337,399
76,80,3,332,821
76,81,4,747,274
76,82,5,646,708
76,83,6,1057,607
76,84,7,521,1015
76,85,8,931,186
76,86,9,825,637
76,87,10,1215,509
76,88,11,426,951
76,89,12,850,394
76,90,13,747,803
76,91,14,1164,692
76,92,15,621,1134
76,93,16,1060,139
76,94,17,934,546
76,95,18,1367,402
76,96,19,301,875
76,97,20,728,301
76,98,21,606,723
76,99,22,1059,628
76,100,23,476,1035
76,101,24,894,235
76,102,25,777,643
76,103,26,1214,540
76,104,27,386,957
76,105,28,804,426
76,106,29,705,872
76,107,30,1153,731
76,108,31,597,1175
76,109,32,985,108
76,110,33,895,537
76,111,34,1334,393
76,112,35,336,841
76,113,36,696,274
76,114,37,605,713
76,115,38,1003,566
76,116,39,532,1014
76,117,40,980,193
76,118,41,844,614
76,119,42,1291,519
76,120,43,421,913
76,121,44,812,390
76,122,45,756,836
76,123,46,1125,696
76,124,47,630,1112
76,125,48,1020,143
76,126,49,945,539
76,127,50,1334,426
77,79,1,1732,523
77,80,2,727,399
77,81,3,1142,821
77,82,4,1041,274
77,83,5,1452,708
77,84,6,916,607
77,85,7,1326,1015
77,86,8,1220,186
77,87,9,1610,637
77,88,10,821,509
77,89,11,1245,951
77,90,12,1142,394
77,91,13,1559,803
77,92,14,1016,692
77,93,15,1455,1134
77,94,16,1329,139
77,95,17,1762,546
77,96,18,696,402
77,97,19,1123,875
77,98,20,1001,301
77,99,21,1454,723
77,100,22,871,628
77,101,23,1289,1035
77,102,24,1172,235
77,103,25,1609,643
77,104,26,781,540
77,105,27,1199,957
77,106,28,1100,426
77,107,29,1548,872
77,108,30,992,731
77,109,31,1380,1175
77,110,32,1290,108
77,111,33,1729,537
77,112,34,731,393
77,113,35,1091,841
77,114,36,1000,274
77,115,37,1398,713
77,116,38,927,566
77,117,39,1375,1014
77,118,40,1239,193
77,119,41,1686,614
77,120,42,816,519
77,121,43,1207,913
77,122,44,1151,390
77,123,45,1520,836
77,124,46,1025,696
77,125,47,1415,1112
77,126,48,1340,143
77,127,49,1729,539
78,80,1,630,523
78,81,2,1045,399
78,82,3,944,821
78,83,4,1355,274
78,84,5,819,708
78,85,6,1229,607
78,86,7,1123,1015
78,87,8,1513,186
78,88,9,724,637
78,89,10,1148,509
78,90,11,1045,951
78,91,12,1462,394
78,92,13,919,803
78,93,14,1358,692
78,94,15,1232,1134
78,95,16,1665,139
78,96,17,599,546
78,97,18,1026,402
78,98,19,904,875
78,99,20,1357,301
78,100,21,774,723
78,101,22,1192,628
78,102,23,1075,1035
78,103,24,1512,235
78,104,25,684,643
78,105,26,1102,540
78,106,27,1003,957
78,107,28,1451,426
78,108,29,895,872
78,109,30,1283,731
78,110,31,1193,1175
78,111,32,1632,108
78,112,33,634,537
78,113,34,994,393
78,114,35,903,841
78,115,36,1301,274
78,116,37,830,713
78,117,38,1278,566
78,118,39,1142,1014
78,119,40,1589,193
78,120,41,719,614
78,121,42,1110,519
78,122,43,1054,913
78,123,44,1423,390
78,124,45,928,836
78,125,46,1318,696
78,126,47,1243,1112
78,127,48,1632,143
79,81,1,1496,523
79,82,2,1395,399
79,83,3,1806,821
79,84,4,1270,274
79,85,5,1680,708
79,86,6,1574,607
79,87,7,1964,1015
79,88,8,1175,186
79,89,9,1599,637
79,90,10,1496,509
79,91,11,1913,951
79,92,12,1370,394
79,93,13,1809,803
79,94,14,1683,692
79,95,15,2116,1134
79,96,16,1050,139
79,97,17,1477,546
79,98,18,1355,402
79,99,19,1808,875
79,100,20,1225,301
79,101,21,1643,723
79,102,22,1526,628
79,103,23,1963,1035
79,104,24,1135,235
79,105,25,1553,643
79,106,26,1454,540
79,107,27,1902,957
79,108,28,1346,426
79,109,29,1734,872
79,110,30,1644,731
79,111,31,2083,1175
79,112,32,1085,108
79,113,33,1445,537
79,114,34,1354,393
79,115,35,1752,841
79,116,36,1281,274
79,117,37,1729,713
79,118,38,1593,566
79,119,39,2040,1014
79,120,40,1170,193
79,121,41,1561,614
79,122,42,1505,519
79,123,43,1874,913
79,124,44,1379,390
79,125,45,1769,836
79,126,46,1694,696
79,127,47,2083,1112
80,82,1,390,523
80,83,2,801,399
80,84,3,265,821
80,85,4,675,274
80,86,5,569,708
80,87,6,959,607
80,88,7,170,1015
80,89,8,594,186
80,90,9,491,637
80,91,10,908,509
80,92,11,365,951
80,93,12,804,394
80,94,13,678,803
80,95,14,1111,692
80,96,15,45,1134
80,97,16,472,139
80,98,17,350,546
80,99,18,803,402
80,100,19,220,875
80,101,20,638,301
80,102,21,521,723
80,103,22,958,628
80,104,23,130,1035
80,105,24,548,235
80,106,25,449,643
80,107,26,897,540
80,108,27,341,957
80,109,28,729,426
80,110,29,639,872
80,111,30,1078,731
80,112,31,80,1175
80,113,32,440,108
80,114,33,349,537
80,115,34,747,393
80,116,35,276,841
80,117,36,724,274
80,118,37,588,713
80,119,38,1035,566
80,120,39,165,1014
80,121,40,556,193
80,122,41,500,614
80,123,42,869,519
80,124,43,374,913
80,125,44,764,390
80,126,45,689,836
80,127,46,1078,696
81,83,1,1216,523
81,84,2,680,399
81,85,3,1090,821
81,86,4,984,274
81,87,5,1374,708
81,88,6,585,607
81,89,7,1009,1015
81,90,8,906,186
81,91,9,1323,637
81,92,10,780,509
81,93,11,1219,951
81,94,12,1093,394
81,95,13,1526,803
81,96,14,460,692
81,97,15,887,1134
81,98,16,765,139
81,99,17,1218,546
81,100,18,635,402
81,101,19,1053,875
81,102,20,936,301
81,103,21,1373,723
81,104,22,545,628
81,105,23,963,1035
81,106,24,864,235
81,107,25,1312,643
81,108,26,756,540
81,109,27,1144,957
81,110,28,1054,426
81,111,29,1493,872
81,112,30,495,731
81,113,31,855,1175
81,114,32,764,108
81,115,33,1162,537
81,116,34,691,393
81,117,35,1139,841
81,118,36,1003,274
81,119,37,1450,713
81,120,38,580,566
81,121,39,971,1014
81,122,40,915,193
81,123,41,1284,614
81,124,42,789,519
81,125,43,1179,913
81,126,44,1104,390
81,127,45,1493,836
82,84,1,579,523
82,85,2,989,399
82,86,3,883,821
82,87,4,1273,274
82,88,5,484,708
82,89,6,908,607
82,90,7,805,1015
82,91,8,1222,186
82,92,9,679,637
82,93,10,1118,509
82,94,11,992,951
82,95,12,1425,394
82,96,13,359,803
82,97,14,786,692
82,98,15,664,1134
82,99,16,1117,139
82,100,17,534,546
82,101,18,952,402
82,102,19,835,875
82,103,20,1272,301
82,104,21,444,723
82,105,22,862,628
82,106,23,763,1035
82,107,24,1211,235
82,108,25,655,643
82,109,26,1043,540
82,110,27,953,957
82,111,28,1392,426
82,112,29,394,872
82,113,30,754,731
82,114,31,663,1175
82,115,32,1061,108
82,116,33,590,537
82,117,34,1038,393
82,118,35,902,841
82,119,36,1349,274
82,120,37,479,713
82,121,38,870,566
82,122,39,814,1014
82,123,40,1183,193
82,124,41,688,614
82,125,42,1078,519
82,126,43,1003,913
82,127,44,1392,390
83,85,1,1400,523
83,86,2,1294,399
83,87,3,1684,821
83,88,4,895,274
83,89,5,1319,708
83,90,6,1216,607
83,91,7,1633,1015
83,92,8,1090,186
83,93,9,1529,637
83,94,10,1403,509
83,95,11,1836,951
83,96,12,770,394
83,97,13,1197,803
83,98,14,1075,692
83,99,15,1528,1134
83,100,16,945,139
83,101,17,1363,546
83,102,18,1246,402
83,103,19,1683,875
83,104,20,855,301
83,105,21,1273,723
83,106,22,1174,628
83,107,23,1622,1035
83,108,24,1066,235
83,109,25,1454,643
83,110,26,1364,540
83,111,27,1803,957
83,112,28,805,426
83,113,29,1165,872
83,114,30,1074,731
83,115,31,1472,1175
83,116,32,1001,108
83,117,33,1449,537
83,118,34,1313,393
83,119,35,1760,841
83,120,36,890,274
83,121,37,1281,713
83,122,38,1225,566
83,123,39,1594,1014
83,124,40,1099,193
83,125,41,1489,614
83,126,42,1414,519
83,127,43,1803,913
84,86,1,758,523
84,87,2,1148,399
84,88,3,359,821
84,89,4,783,274
84,90,5,680,708
84,91,6,1097,607
84,92,7,554,1015
84,93,8,993,186
84,94,9,867,637
84,95,10,1300,509
84,96,11,234,951
84,97,12,661,394
84,98,13,539,803
84,99,14,992,692
84,100,15,409,1134
84,101,16,827,139
84,102,17,710,546
84,103,18,1147,402
84,104,19,319,875
84,105,20,737,301
84,106,21,638,723
84,107,22,1086,628
84,108,23,530,1035
84,109,24,918,235
84,110,25,828,643
84,111,26,1267,540
84,112,27,269,957
84,113,28,629,426
84,114,29,538,872
84,115,30,936,731
84,116,31,465,1175
84,117,32,913,108
84,118,33,777,537
84,119,34,1224,393
84,120,35,354,841
84,121,36,745,274
84,122,37,689,713
84,123,38,1058,566
84,124,39,563,1014
84,125,40,953,193
84,126,41,878,614
84,127,42,1267,519
85,87,1,1558,523
85,88,2,769,399
85,89,3,1193,821
85,90,4,1090,274
85,91,5,1507,708
85,92,6,964,607
85,93,7,1403,1015
85,94,8,1277,186
85,95,9,1710,637
85,96,10,644,509
85,97,11,1071,951
85,98,12,949,394
85,99,13,1402,803
85,100,14,819,692
85,101,15,1237,1134
85,102,16,1120,139
85,103,17,1557,546
85,104,18,729,402
85,105,19,1147,875
85,106,20,1048,301
85,107,21,1496,723
85,108,22,940,628
85,109,23,1328,1035
85,110,24,1238,235
85,111,25,1677,643
85,112,26,679,540
85,113,27,1039,957
85,114,28,948,426
85,115,29,1346,872
85,116,30,875,731
85,117,31,1323,1175
85,118,32,1187,108
85,119,33,1634,537
85,120,34,764,393
85,121,35,1155,841
85,122,36,1099,274
85,123,37,1468,713
85,124,38,973,566
85,125,39,1363,1014
85,126,40,1288,193
85,127,41,1677,614
86,88,1,663,523
86,89,2,1087,399
86,90,3,984,821
86,91,4,1401,274
86,92,5,858,708
86,93,6,1297,607
86,94,7,1171,1015
86,95,8,1604,186
86,96,9,538,637
86,97,10,965,509
86,98,11,843,951
86,99,12,1296,394
86,100,13,713,803
86,101,14,1131,692
86,102,15,1014,1134
86,103,16,1451,139
86,104,17,623,546
86,105,18,1041,402
86,106,19,942,875
86,107,20,1390,301
86,108,21,834,723
86,109,22,1222,628
86,110,23,1132,1035
86,111,24,1571,235
86,112,25,573,643
86,113,26,933,540
86,114,27,842,957
86,115,28,1240,426
86,116,29,769,872
86,117,30,1217,731
86,118,31,1081,1175
86,119,32,1528,108
86,120,33,658,537
86,121,34,1049,393
86,122,35,993,841
86,123,36,1362,274
86,124,37,867,713
86,125,38,1257,566
86,126,39,1182,1014
86,127,40,1571,193
87,89,1,1477,523
87,90,2,1374,399
87,91,3,1791,821
87,92,4,1248,274
87,93,5,1687,708
87,94,6,1561,607
87,95,7,1994,1015
87,96,8,928,186
87,97,9,1355,637
87,98,10,1233,509
87,99,11,1686,951
87,100,12,1103,394
87,101,13,1521,803
87,102,14,1404,692
87,103,15,1841,1134
87,104,16,1013,139
87,105,17,1431,546
87,106,18,1332,402
87,107,19,1780,875
87,108,20,1224,301
87,109,21,1612,723
87,110,22,1522,628
87,111,23,1961,1035
87,112,24,963,235
87,113,25,1323,643
87,114,26,1232,540
87,115,27,1630,957
87,116,28,1159,426
87,117,29,1607,872
87,118,30,1471,731
87,119,31,1918,1175
87,120,32,1048,108
87,121,33,1439,537
87,122,34,1383,393
87,123,35,1752,841
87,124,36,1257,274
87,125,37,1647,713
87,126,38,1572,566
87,127,39,1961,1014
88,90,1,585,523
88,91,2,1002,399
88,92,3,459,821
88,93,4,898,274
88,94,5,772,708
88,95,6,1205,607
88,96,7,139,1015
88,97,8,566,186
88,98,9,444,637
88,99,10,897,509
88,100,11,314,951
88,101,12,732,394
88,102,13,615,803
88,103,14,1052,692
88,104,15,224,1134
88,105,16,642,139
88,106,17,543,546
88,107,18,991,402
88,108,19,435,875
88,109,20,823,301
88,110,21,733,723
88,111,22,1172,628
88,112,23,174,1035
88,113,24,534,235
88,114,25,443,643
88,115,26,841,540
88,116,27,370,957
88,117,28,818,426
88,118,29,682,872
88,119,30,1129,731
88,120,31,259,1175
88,121,32,650,108
88,122,33,594,537
88,123,34,963,393
88,124,35,468,841
88,125,36,858,274
88,126,37,783,713
88,127,38,1172,566
89,91,1,1426,523
89,92,2,883,399
89,93,3,1322,821
89,94,4,1196,274
89,95,5,1629,708
89,96,6,563,607
89,97,7,990,1015
89,98,8,868,186
89,99,9,1321,637
89,100,10,738,509
89,101,11,1156,951
89,102,12,1039,394
89,103,13,1476,803
89,104,14,648,692
89,105,15,1066,1134
89,106,16,967,139
89,107,17,1415,546
89,108,18,859,402
89,109,19,1247,875
89,110,20,1157,301
89,111,21,1596,723
89,112,22,598,628
89,113,23,958,1035
89,114,24,867,235
89,115,25,1265,643
89,116,26,794,540
89,117,27,1242,957
89,118,28,1106,426
89,119,29,1553,872
89,120,30,683,731
89,121,31,1074,1175
89,122,32,1018,108
89,123,33,1387,537
89,124,34,892,393
89,125,35,1282,841
89,126,36,1207,274
89,127,37,1596,713
90,92,1,780,523
90,93,2,1219,399
90,94,3,1093,821
90,95,4,1526,274
90,96,5,460,708
90,97,6,887,607
90,98,7,765,1015
90,99,8,1218,186
90,100,9,635,637
90,101,10,1053,509
90,102,11,936,951
90,103,12,1373,394
90,104,13,545,803
90,105,14,963,692
90,106,15,864,1134
90,107,16,1312,139
90,108,17,756,546
90,109,18,1144,402
90,110,19,1054,875
90,111,20,1493,301
90,112,21,495,723
90,113,22,855,628
90,114,23,764,1035
90,115,24,1162,235
90,116,25,691,643
90,117,26,1139,540
90,118,27,1003,957
90,119,28,1450,426
90,120,29,580,872
90,121,30,971,731
90,122,31,915,1175
90,123,32,1284,108
90,124,33,789,537
90,125,34,1179,393
90,126,35,1104,841
90,127,36,1493,274
91,93,1,1636,523
91,94,2,1510,399
91,95,3,1943,821
91,96,4,877,274
91,97,5,1304,708
91,98,6,1182,607
91,99,7,1635,1015
91,100,8,1052,186
91,101,9,1470,637
91,102,10,1353,509
91,103,11,1790,951
91,104,12,962,394
91,105,13,1380,803
91,106,14,1281,692
91,107,15,1729,1134
91,108,16,1173,139
91,109,17,1561,546
91,110,18,1471,402
91,111,19,1910,875
91,112,20,912,301
91,113,21,1272,723
91,114,22,1181,628
91,115,23,1579,1035
91,116,24,1108,235
91,117,25,1556,643
91,118,26,1420,540
91,119,27,1867,957
91,120,28,997,426
91,121,29,1388,872
91,122,30,1332,731
91,123,31,1701,1175
91,124,32,1206,108
91,125,33,1596,537
91,126,34,1521,393
91,127,35,1910,841
92,94,1,967,523
92,95,2,1400,399
92,96,3,334,821
92,97,4,761,274
92,98,5,639,708
92,99,6,1092,607
92,100,7,509,1015
92,101,8,927,186
92,102,9,810,637
92,103,10,1247,509
92,104,11,419,951
92,105,12,837,394
92,106,13,738,803
92,107,14,1186,692
92,108,15,630,1134
92,109,16,1018,139
92,110,17,928,546
92,111,18,1367,402
92,112,19,369,875
92,113,20,729,301
92,114,21,638,723
92,115,22,1036,628
92,116,23,565,1035
92,117,24,1013,235
92,118,25,877,643
92,119,26,1324,540
92,120,27,454,957
92,121,28,845,426
92,122,29,789,872
92,123,30,1158,731
92,124,31,663,1175
92,125,32,1053,108
92,126,33,978,537
92,127,34,1367,393
93,95,1,1839,523
93,96,2,773,399
93,97,3,1200,821
93,98,4,1078,274
93,99,5,1531,708
93,100,6,948,607
93,101,7,1366,1015
93,102,8,1249,186
93,103,9,1686,637
93,104,10,858,509
93,105,11,1276,951
93,106,12,1177,394
93,107,13,1625,803
93,108,14,1069,692
93,109,15,1457,1134
93,110,16,1367,139
93,111,17,1806,546
93,112,18,808,402
93,113,19,1168,875
93,114,20,1077,301
93,115,21,1475,723
93,116,22,1004,628
93,117,23,1452,1035
93,118,24,1316,235
93,119,25,1763,643
93,120,26,893,540
93,121,27,1284,957
93,122,28,1228,426
93,123,29,1597,872
93,124,30,1102,731
93,125,31,1492,1175
93,126,32,1417,108
93,127,33,1806,537
94,96,1,647,523
94,97,2,1074,399
94,98,3,952,821
94,99,4,1405,274
94,100,5,822,708
94,101,6,1240,607
94,102,7,1123,1015
94,103,8,1560,186
94,104,9,732,637
94,105,10,1150,509
94,106,11,1051,951
94,107,12,1499,394
94,108,13,943,803
94,109,14,1331,692
94,110,15,1241,1134
94,111,16,1680,139
94,112,17,682,546
94,113,18,1042,402
94,114,19,951,875
94,115,20,1349,301
94,116,21,878,723
94,117,22,1326,628
94,118,23,1190,1035
94,119,24,1637,235
94,120,25,767,643
94,121,26,1158,540
94,122,27,1102,957
94,123,28,1471,426
94,124,29,976,872
94,125,30,1366,731
94,126,31,1291,1175
94,127,32,1680,108
95,97,1,1507,523
95,98,2,1385,399
95,99,3,1838,821
95,100,4,1255,274
95,101,5,1673,708
95,102,6,1556,607
95,103,7,1993,1015
95,104,8,1165,186
95,105,9,1583,637
95,106,10,1484,509
95,107,11,1932,951
95,108,12,1376,394
95,109,13,1764,803
95,110,14,1674,692
95,111,15,2113,1134
95,112,16,1115,139
95,113,17,1475,546
95,114,18,1384,402
95,115,19,1782,875
95,116,20,1311,301
95,117,21,1759,723
95,118,22,1623,628
95,119,23,2070,1035
95,120,24,1200,235
95,121,25,1591,643
95,122,26,1535,540
95,123,27,1904,957
95,124,28,1409,426
95,125,29,1799,872
95,126,30,1724,731
95,127,31,2113,1175
96,98,1,319,523
96,99,2,772,399
96,100,3,189,821
96,101,4,607,274
96,102,5,490,708
96,103,6,927,607
96,104,7,99,1015
96,105,8,517,186
96,106,9,418,637
96,107,10,866,509
96,108,11,310,951
96,109,12,698,394
96,110,13,608,803
96,111,14,1047,692
96,112,15,49,1134
96,113,16,409,139
96,114,17,318,546
96,115,18,716,402
96,116,19,245,875
96,117,20,693,301
96,118,21,557,723
96,119,22,1004,628
96,120,23,134,1035
96,121,24,525,235
96,122,25,469,643
96,123,26,838,540
96,124,27,343,957
96,125,28,733,426
96,126,29,658,872
96,127,30,1047,731
97,99,1,1199,523
97,100,2,616,399
97,101,3,1034,821
97,102,4,917,274
97,103,5,1354,708
97,104,6,526,607
97,105,7,944,1015
97,106,8,845,186
97,107,9,1293,637
97,108,10,737,509
97,109,11,1125,951
97,110,12,1035,394
97,111,13,1474,803
97,112,14,476,692
97,113,15,836,1134
97,114,16,745,139
97,115,17,1143,546
97,116,18,672,402
97,117,19,1120,875
97,118,20,984,301
97,119,21,1431,723
97,120,22,561,628
97,121,23,952,1035
97,122,24,896,235
97,123,25,1265,643
97,124,26,770,540
97,125,27,1160,957
97,126,28,1085,426
97,127,29,1474,872
98,100,1,494,523
98,101,2,912,399
98,102,3,795,821
98,103,4,1232,274
98,104,5,404,708
98,105,6,822,607
98,106,7,723,1015
98,107,8,1171,186
98,108,9,615,637
98,109,10,1003,509
98,110,11,913,951
98,111,12,1352,394
98,112,13,354,803
98,113,14,714,692
98,114,15,623,1134
98,115,16,1021,139
98,116,17,550,546
98,117,18,998,402
98,118,19,862,875
98,119,20,1309,301
98,120,21,439,723
98,121,22,830,628
98,122,23,774,1035
98,123,24,1143,235
98,124,25,648,643
98,125,26,1038,540
98,126,27,963,957
98,127,28,1352,426
99,101,1,1365,523
99,102,2,1248,399
99,103,3,1685,821
99,104,4,857,274
99,105,5,1275,708
99,106,6,1176,607
99,107,7,1624,1015
99,108,8,1068,186
99,109,9,1456,637
99,110,10,1366,509
99,111,11,1805,951
99,112,12,807,394
99,113,13,1167,803
99,114,14,1076,692
99,115,15,1474,1134
99,116,16,1003,139
99,117,17,1451,546
99,118,18,1315,402
99,119,19,1762,875
99,120,20,892,301
99,121,21,1283,723
99,122,22,1227,628
99,123,23,1596,1035
99,124,24,1101,235
99,125,25,1491,643
99,126,26,1416,540
99,127,27,1805,957
100,102,1,665,523
100,103,2,1102,399
100,104,3,274,821
100,105,4,692,274
100,106,5,593,708
100,107,6,1041,607
100,108,7,485,1015
100,109,8,873,186
100,110,9,783,637
100,111,10,1222,509
100,112,11,224,951
100,113,12,584,394
100,114,13,493,803
100,115,14,891,692
100,116,15,420,1134
100,117,16,868,139
100,118,17,732,546
100,119,18,1179,402
100,120,19,309,875
100,121,20,700,301
100,122,21,644,723
100,123,22,1013,628
100,124,23,518,1035
100,125,24,908,235
100,126,25,833,643
100,127,26,1222,540
101,103,1,1520,523
101,104,2,692,399
101,105,3,1110,821
101,106,4,1011,274
101,107,5,1459,708
101,108,6,903,607
101,109,7,1291,1015
101,110,8,1201,186
101,111,9,1640,637
101,112,10,642,509
101,113,11,1002,951
101,114,12,911,394
101,115,13,1309,803
101,116,14,838,692
101,117,15,1286,1134
101,118,16,1150,139
101,119,17,1597,546
101,120,18,727,402
101,121,19,1118,875
101,122,20,1062,301
101,123,21,1431,723
101,124,22,936,628
101,125,23,1326,1035
101,126,24,1251,235
101,127,25,1640,643
102,104,1,575,523
102,105,2,993,399
102,106,3,894,821
102,107,4,1342,274
102,108,5,786,708
102,109,6,1174,607
102,110,7,1084,1015
102,111,8,1523,186
102,112,9,525,637
102,113,10,885,509
102,114,11,794,951
102,115,12,1192,394
102,116,13,721,803
102,117,14,1169,692
102,118,15,1033,1134
102,119,16,1480,139
102,120,17,610,546
102,121,18,1001,402
102,122,19,945,875
102,123,20,1314,301
102,124,21,819,723
102,125,22,1209,628
102,126,23,1134,1035
102,127,24,1523,235
103,105,1,1430,523
103,106,2,1331,399
103,107,3,1779,821
103,108,4,1223,274
103,109,5,1611,708
103,110,6,1521,607
103,111,7,1960,1015
103,112,8,962,186
103,113,9,1322,637
103,114,10,1231,509
103,115,11,1629,951
103,116,12,1158,394
103,117,13,1606,803
103,118,14,1470,692
103,119,15,1917,1134
103,120,16,1047,139
103,121,17,1438,546
103,122,18,1382,402
103,123,19,1751,875
103,124,20,1256,301
103,125,21,1646,723
103,126,22,1571,628
103,127,23,1960,1035
104,106,1,503,523
104,107,2,951,399
104,108,3,395,821
104,109,4,783,274
104,110,5,693,708
104,111,6,1132,607
104,112,7,134,1015
104,113,8,494,186
104,114,9,403,637
104,115,10,801,509
104,116,11,330,951
104,117,12,778,394
104,118,13,642,803
104,119,14,1089,692
104,120,15,219,1134
104,121,16,610,139
104,122,17,554,546
104,123,18,923,402
104,124,19,428,875
104,125,20,818,301
104,126,21,743,723
104,127,22,1132,628
105,107,1,1369,523
105,108,2,813,399
105,109,3,1201,821
105,110,4,1111,274
105,111,5,1550,708
105,112,6,552,607
105,113,7,912,1015
105,114,8,821,186
105,115,9,1219,637
105,116,10,748,509
105,117,11,1196,951
105,118,12,1060,394
105,119,13,1507,803
105,120,14,637,692
105,121,15,1028,1134
105,122,16,972,139
105,123,17,1341,546
105,124,18,846,402
105,125,19,1236,875
105,126,20,1161,301
105,127,21,1550,723
106,108,1,714,523
106,109,2,1102,399
106,110,3,1012,821
106,111,4,1451,274
106,112,5,453,708
106,113,6,813,607
106,114,7,722,1015
106,115,8,1120,186
106,116,9,649,637
106,117,10,1097,509
106,118,11,961,951
106,119,12,1408,394
106,120,13,538,803
106,121,14,929,692
106,122,15,873,1134
106,123,16,1242,139
106,124,17,747,546
106,125,18,1137,402
106,126,19,1062,875
106,127,20,1451,301
107,109,1,1550,523
107,110,2,1460,399
107,111,3,1899,821
107,112,4,901,274
107,113,5,1261,708
107,114,6,1170,607
107,115,7,1568,1015
107,116,8,1097,186
107,117,9,1545,637
107,118,10,1409,509
107,119,11,1856,951
107,120,12,986,394
107,121,13,1377,803
107,122,14,1321,692
107,123,15,1690,1134
107,124,16,1195,139
107,125,17,1585,546
107,126,18,1510,402
107,127,19,1899,875
108,110,1,904,523
108,111,2,1343,399
108,112,3,345,821
108,113,4,705,274
108,114,5,614,708
108,115,6,1012,607
108,116,7,541,1015
108,117,8,989,186
108,118,9,853,637
108,119,10,1300,509
108,120,11,430,951
108,121,12,821,394
108,122,13,765,803
108,123,14,1134,692
108,124,15,639,1134
108,125,16,1029,139
108,126,17,954,546
108,127,18,1343,402
109,111,1,1731,523
109,112,2,733,399
